column,dtype,n,n_missing,pct_missing,n_unique,is_feature_candidate,is_global
spy_high_roll_std21,float64,9283,6,0.0006463427771194657,9265,True,True
spy_high_dist_max21,float64,9283,6,0.0006463427771194657,4988,True,True
spy_high_dist_min21,float64,9283,6,0.0006463427771194657,5802,True,True
qqq_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,9261,True,True
qqq_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,9261,True,True
qqq_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,4985,True,True
qqq_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,5842,True,True
tnx_close_roll_std21,float64,9283,6,0.0006463427771194657,9269,True,True
tnx_close_dist_max21,float64,9283,6,0.0006463427771194657,5468,True,True
tnx_close_dist_min21,float64,9283,6,0.0006463427771194657,5338,True,True
tnx_low_dist_min21,float64,9283,6,0.0006463427771194657,5385,True,True
tnx_close_roll_mean21,float64,9283,6,0.0006463427771194657,9200,True,True
tnx_low_roll_mean21,float64,9283,6,0.0006463427771194657,9187,True,True
tnx_low_roll_std21,float64,9283,6,0.0006463427771194657,9262,True,True
tnx_low_dist_max21,float64,9283,6,0.0006463427771194657,5404,True,True
tnx_high_dist_min21,float64,9283,6,0.0006463427771194657,5232,True,True
tnx_high_roll_mean21,float64,9283,6,0.0006463427771194657,9183,True,True
tnx_high_roll_std21,float64,9283,6,0.0006463427771194657,9256,True,True
tnx_high_dist_max21,float64,9283,6,0.0006463427771194657,5498,True,True
spy_close_dist_max21,float64,9283,6,0.0006463427771194657,5051,True,True
spy_close_dist_min21,float64,9283,6,0.0006463427771194657,5897,True,True
spy_close_roll_mean21,float64,9283,6,0.0006463427771194657,9258,True,True
spy_close_roll_std21,float64,9283,6,0.0006463427771194657,9273,True,True
qqq_close_roll_mean21,float64,9283,6,0.0006463427771194657,9236,True,True
qqq_close_roll_std21,float64,9283,6,0.0006463427771194657,9260,True,True
qqq_close_dist_max21,float64,9283,6,0.0006463427771194657,4994,True,True
qqq_close_dist_min21,float64,9283,6,0.0006463427771194657,5828,True,True
qqq_low_roll_mean21,float64,9283,6,0.0006463427771194657,9233,True,True
qqq_low_roll_std21,float64,9283,6,0.0006463427771194657,9265,True,True
qqq_low_dist_max21,float64,9283,6,0.0006463427771194657,5009,True,True
qqq_low_dist_min21,float64,9283,6,0.0006463427771194657,5784,True,True
dx_y_nyb_high_roll_std21,float64,9283,6,0.0006463427771194657,9249,True,True
dx_y_nyb_high_dist_max21,float64,9283,6,0.0006463427771194657,5327,True,True
dx_y_nyb_high_dist_min21,float64,9283,6,0.0006463427771194657,5274,True,True
vix_low_roll_mean21,float64,9283,6,0.0006463427771194657,9126,True,True
vix_low_roll_std21,float64,9283,6,0.0006463427771194657,9261,True,True
dx_y_nyb_open_dist_max21,float64,9283,6,0.0006463427771194657,5468,True,True
dx_y_nyb_open_dist_min21,float64,9283,6,0.0006463427771194657,5500,True,True
tnx_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,5468,True,True
tnx_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,5338,True,True
tnx_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,9200,True,True
tnx_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,9269,True,True
vix_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,9119,True,True
vix_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,9262,True,True
vix_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,5807,True,True
vix_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,5448,True,True
dx_y_nyb_open_roll_mean21,float64,9283,6,0.0006463427771194657,9143,True,True
dx_y_nyb_open_roll_std21,float64,9283,6,0.0006463427771194657,9237,True,True
dx_y_nyb_low_roll_mean21,float64,9283,6,0.0006463427771194657,9166,True,True
dx_y_nyb_low_roll_std21,float64,9283,6,0.0006463427771194657,9253,True,True
dx_y_nyb_low_dist_max21,float64,9283,6,0.0006463427771194657,5305,True,True
dx_y_nyb_low_dist_min21,float64,9283,6,0.0006463427771194657,5316,True,True
dx_y_nyb_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,5457,True,True
dx_y_nyb_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,5460,True,True
irx_open_roll_mean21,float64,9283,6,0.0006463427771194657,8703,True,True
irx_open_roll_std21,float64,9283,6,0.0006463427771194657,8862,True,True
irx_open_dist_max21,float64,9283,6,0.0006463427771194657,3472,True,True
irx_open_dist_min21,float64,9283,6,0.0006463427771194657,3694,True,True
tnx_volume_roll_mean21,float64,9283,6,0.0006463427771194657,76,True,True
tnx_volume_roll_std21,float64,9283,6,0.0006463427771194657,81,True,True
vix_close_roll_mean21,float64,9283,6,0.0006463427771194657,9119,True,True
vix_close_roll_std21,float64,9283,6,0.0006463427771194657,9262,True,True
vix_close_dist_max21,float64,9283,6,0.0006463427771194657,5807,True,True
vix_close_dist_min21,float64,9283,6,0.0006463427771194657,5448,True,True
vix_low_dist_max21,float64,9283,6,0.0006463427771194657,5696,True,True
vix_low_dist_min21,float64,9283,6,0.0006463427771194657,5495,True,True
dx_y_nyb_high_roll_mean21,float64,9283,6,0.0006463427771194657,9170,True,True
spy_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,5929,True,True
spy_volume_roll_mean21,float64,9283,6,0.0006463427771194657,9276,True,True
spy_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,9273,True,True
spy_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,9274,True,True
spy_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,4988,True,True
qqq_open_roll_mean21,float64,9283,6,0.0006463427771194657,9230,True,True
qqq_open_roll_std21,float64,9283,6,0.0006463427771194657,9256,True,True
qqq_open_dist_max21,float64,9283,6,0.0006463427771194657,5081,True,True
qqq_open_dist_min21,float64,9283,6,0.0006463427771194657,5860,True,True
dx_y_nyb_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,9252,True,True
dx_y_nyb_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,9147,True,True
irx_low_dist_min21,float64,9283,6,0.0006463427771194657,3661,True,True
irx_close_dist_min21,float64,9283,6,0.0006463427771194657,3597,True,True
irx_close_dist_max21,float64,9283,6,0.0006463427771194657,3439,True,True
irx_close_roll_std21,float64,9283,6,0.0006463427771194657,8847,True,True
irx_close_roll_mean21,float64,9283,6,0.0006463427771194657,8650,True,True
irx_adj_close_roll_mean21,float64,9283,6,0.0006463427771194657,8650,True,True
irx_adj_close_roll_std21,float64,9283,6,0.0006463427771194657,8847,True,True
irx_adj_close_dist_max21,float64,9283,6,0.0006463427771194657,3439,True,True
irx_adj_close_dist_min21,float64,9283,6,0.0006463427771194657,3597,True,True
precio_oro_lag5,float64,9283,5,0.0005386189809328881,304,True,False
trm_lag5,float64,9283,5,0.0005386189809328881,5928,True,False
trm_logret_5,float64,9283,5,0.0005386189809328881,8718,True,False
dtf_logret_5,float64,9283,5,0.0005386189809328881,1220,True,False
dtf_lag5,float64,9283,5,0.0005386189809328881,662,True,False
precio_cafe_centusd_lag5,float64,9283,5,0.0005386189809328881,305,True,False
demanda_energetica_logret_5,float64,9283,5,0.0005386189809328881,9278,True,False
precio_bolsa_nacional_energetica_lag5,float64,9283,5,0.0005386189809328881,9269,True,False
inflacion_sin_alimentos_logret_5,float64,9283,5,0.0005386189809328881,300,True,False
tipm_lag5,float64,9283,5,0.0005386189809328881,45,True,False
tipm_logret_5,float64,9283,5,0.0005386189809328881,86,True,False
demanda_energetica_lag5,float64,9283,5,0.0005386189809328881,9278,True,False
bancolombia_price_usd_lag5,float64,9283,5,0.0005386189809328881,5406,True,False
inflacion_sin_alimentos_lag5,float64,9283,5,0.0005386189809328881,257,True,False
precio_bolsa_nacional_energetica_logret_5,float64,9283,5,0.0005386189809328881,9278,True,False
precio_cafe_centusd_logret_5,float64,9283,5,0.0005386189809328881,305,True,False
precio_brent_lag5,float64,9283,5,0.0005386189809328881,4599,True,False
precio_brent_logret_5,float64,9283,5,0.0005386189809328881,8989,True,False
bancolombia_price_usd_logret_5,float64,9283,5,0.0005386189809328881,8493,True,False
precio_oro_logret_5,float64,9283,5,0.0005386189809328881,305,True,False
pa_f_high_diff_1,float64,9283,4,0.00043089518474631047,2794,True,True
precio_oro_dist_max21,float64,9283,4,0.00043089518474631047,137,True,False
precio_oro_roll_std21,float64,9283,4,0.00043089518474631047,6062,True,False
pa_f_close_diff_1,float64,9283,4,0.00043089518474631047,3128,True,True
precio_oro_roll_mean21,float64,9283,4,0.00043089518474631047,6357,True,False
pl_f_open_logret_1,float64,9283,4,0.00043089518474631047,5545,True,True
pl_f_close_diff_1,float64,9283,4,0.00043089518474631047,2169,True,True
pl_f_volume_lag1,float64,9283,4,0.00043089518474631047,1078,True,True
pl_f_close_logret_1,float64,9283,4,0.00043089518474631047,5662,True,True
pl_f_volume_diff_1,float64,9283,4,0.00043089518474631047,1153,True,True
pl_f_adj_close_lag1,float64,9283,4,0.00043089518474631047,4237,True,True
precio_oro_dist_min21,float64,9283,4,0.00043089518474631047,169,True,False
pl_f_close_lag1,float64,9283,4,0.00043089518474631047,4237,True,True
pl_f_adj_close_logret_1,float64,9283,4,0.00043089518474631047,5662,True,True
pl_f_adj_close_diff_1,float64,9283,4,0.00043089518474631047,2169,True,True
pl_f_high_logret_1,float64,9283,4,0.00043089518474631047,5563,True,True
pa_f_low_lag1,float64,9283,4,0.00043089518474631047,4666,True,True
precio_cafe_centusd_roll_std21,float64,9283,4,0.00043089518474631047,6081,True,False
precio_brent_roll_mean21,float64,9283,4,0.00043089518474631047,9109,True,False
inflacion_sin_alimentos_dist_max21,float64,9283,4,0.00043089518474631047,157,True,False
bancolombia_price_usd_roll_std21,float64,9283,4,0.00043089518474631047,9205,True,False
demanda_energetica_roll_std21,float64,9283,4,0.00043089518474631047,9279,True,False
demanda_energetica_roll_mean21,float64,9283,4,0.00043089518474631047,9279,True,False
demanda_energetica_dist_max21,float64,9283,4,0.00043089518474631047,8400,True,False
inflacion_sin_alimentos_dist_min21,float64,9283,4,0.00043089518474631047,141,True,False
bancolombia_price_usd_dist_max21,float64,9283,4,0.00043089518474631047,5021,True,False
bancolombia_price_usd_dist_min21,float64,9283,4,0.00043089518474631047,5356,True,False
precio_bolsa_nacional_energetica_roll_mean21,float64,9283,4,0.00043089518474631047,9279,True,False
bancolombia_price_usd_roll_mean21,float64,9283,4,0.00043089518474631047,9200,True,False
inflacion_sin_alimentos_roll_mean21,float64,9283,4,0.00043089518474631047,5307,True,False
precio_bolsa_nacional_energetica_dist_max21,float64,9283,4,0.00043089518474631047,8266,True,False
inflacion_sin_alimentos_roll_std21,float64,9283,4,0.00043089518474631047,5978,True,False
precio_bolsa_nacional_energetica_roll_std21,float64,9283,4,0.00043089518474631047,9279,True,False
precio_bolsa_nacional_energetica_dist_min21,float64,9283,4,0.00043089518474631047,8419,True,False
tipm_dist_min21,float64,9283,4,0.00043089518474631047,36,True,False
pa_f_volume_diff_1,float64,9283,4,0.00043089518474631047,900,True,True
pa_f_close_logret_1,float64,9283,4,0.00043089518474631047,5882,True,True
precio_brent_dist_min21,float64,9283,4,0.00043089518474631047,5702,True,False
pa_f_volume_lag1,float64,9283,4,0.00043089518474631047,815,True,True
pa_f_low_logret_1,float64,9283,4,0.00043089518474631047,5718,True,True
pa_f_low_diff_1,float64,9283,4,0.00043089518474631047,2794,True,True
precio_brent_roll_std21,float64,9283,4,0.00043089518474631047,9270,True,False
precio_cafe_centusd_dist_min21,float64,9283,4,0.00043089518474631047,156,True,False
dtf_roll_std21,float64,9283,4,0.00043089518474631047,8958,True,False
pa_f_close_lag1,float64,9283,4,0.00043089518474631047,5061,True,True
precio_brent_dist_max21,float64,9283,4,0.00043089518474631047,5291,True,False
dtf_dist_min21,float64,9283,4,0.00043089518474631047,1005,True,False
pa_f_adj_close_lag1,float64,9283,4,0.00043089518474631047,5061,True,True
precio_cafe_centusd_dist_max21,float64,9283,4,0.00043089518474631047,150,True,False
pa_f_adj_close_diff_1,float64,9283,4,0.00043089518474631047,3128,True,True
pa_f_high_lag1,float64,9283,4,0.00043089518474631047,4674,True,True
trm_roll_std21,float64,9283,4,0.00043089518474631047,9278,True,False
pl_f_high_diff_1,float64,9283,4,0.00043089518474631047,1968,True,True
pl_f_high_lag1,float64,9283,4,0.00043089518474631047,3853,True,True
pa_f_open_logret_1,float64,9283,4,0.00043089518474631047,5700,True,True
pl_f_low_lag1,float64,9283,4,0.00043089518474631047,3867,True,True
pl_f_low_diff_1,float64,9283,4,0.00043089518474631047,1975,True,True
demanda_energetica_dist_min21,float64,9283,4,0.00043089518474631047,8851,True,False
trm_roll_mean21,float64,9283,4,0.00043089518474631047,9265,True,False
pl_f_open_diff_1,float64,9283,4,0.00043089518474631047,1944,True,True
trm_dist_max21,float64,9283,4,0.00043089518474631047,5259,True,False
pl_f_low_logret_1,float64,9283,4,0.00043089518474631047,5557,True,True
trm_dist_min21,float64,9283,4,0.00043089518474631047,5240,True,False
pl_f_open_lag1,float64,9283,4,0.00043089518474631047,3858,True,True
pa_f_high_logret_1,float64,9283,4,0.00043089518474631047,5729,True,True
pa_f_open_lag1,float64,9283,4,0.00043089518474631047,4649,True,True
pa_f_open_diff_1,float64,9283,4,0.00043089518474631047,2797,True,True
precio_cafe_centusd_roll_mean21,float64,9283,4,0.00043089518474631047,6385,True,False
pa_f_adj_close_logret_1,float64,9283,4,0.00043089518474631047,5882,True,True
tipm_dist_max21,float64,9283,4,0.00043089518474631047,44,True,False
dtf_roll_mean21,float64,9283,4,0.00043089518474631047,7127,True,False
tipm_roll_std21,float64,9283,4,0.00043089518474631047,2038,True,False
tipm_roll_mean21,float64,9283,4,0.00043089518474631047,917,True,False
dtf_dist_max21,float64,9283,4,0.00043089518474631047,1180,True,False
spy_close_diff_1,float64,9283,3,0.00032317138855973286,3617,True,True
spy_adj_close_logret_1,float64,9283,3,0.00032317138855973286,6370,True,True
spy_close_lag1,float64,9283,3,0.00032317138855973286,5563,True,True
qqq_open_lag1,float64,9283,3,0.00032317138855973286,5218,True,True
pl_f_low_log,float64,9283,3,0.00032317138855973286,3867,True,True
pl_f_adj_close_log,float64,9283,3,0.00032317138855973286,4237,True,True
pa_f_open_log,float64,9283,3,0.00032317138855973286,4649,True,True
spy_volume_diff_1,float64,9283,3,0.00032317138855973286,6368,True,True
qqq_open_logret_1,float64,9283,3,0.00032317138855973286,6344,True,True
qqq_close_diff_1,float64,9283,3,0.00032317138855973286,3204,True,True
qqq_close_logret_1,float64,9283,3,0.00032317138855973286,6343,True,True
qqq_low_diff_1,float64,9283,3,0.00032317138855973286,3118,True,True
spy_close_logret_1,float64,9283,3,0.00032317138855973286,6367,True,True
qqq_adj_close_logret_1,float64,9283,3,0.00032317138855973286,6352,True,True
qqq_adj_close_lag1,float64,9283,3,0.00032317138855973286,5994,True,True
qqq_adj_close_diff_1,float64,9283,3,0.00032317138855973286,6260,True,True
pl_f_open_log,float64,9283,3,0.00032317138855973286,3858,True,True
qqq_open_diff_1,float64,9283,3,0.00032317138855973286,3213,True,True
pl_f_close_log,float64,9283,3,0.00032317138855973286,4237,True,True
spy_volume_lag1,float64,9283,3,0.00032317138855973286,6382,True,True
spy_adj_close_diff_1,float64,9283,3,0.00032317138855973286,6319,True,True
dx_y_nyb_close_lag1,float64,9283,3,0.00032317138855973286,3221,True,True
qqq_high_diff_1,float64,9283,3,0.00032317138855973286,2996,True,True
qqq_high_lag1,float64,9283,3,0.00032317138855973286,5191,True,True
qqq_low_logret_1,float64,9283,3,0.00032317138855973286,6347,True,True
irx_high_lag1,float64,9283,3,0.00032317138855973286,1740,True,True
irx_low_diff_1,float64,9283,3,0.00032317138855973286,1503,True,True
vix_high_logret_1,float64,9283,3,0.00032317138855973286,6327,True,True
vix_high_diff_1,float64,9283,3,0.00032317138855973286,2859,True,True
vix_high_lag1,float64,9283,3,0.00032317138855973286,2409,True,True
vix_low_logret_1,float64,9283,3,0.00032317138855973286,6311,True,True
vix_low_diff_1,float64,9283,3,0.00032317138855973286,2580,True,True
dx_y_nyb_low_logret_1,float64,9283,3,0.00032317138855973286,6186,True,True
dx_y_nyb_low_diff_1,float64,9283,3,0.00032317138855973286,1074,True,True
irx_low_lag1,float64,9283,3,0.00032317138855973286,1721,True,True
pl_f_open,float64,9283,3,0.00032317138855973286,3858,True,True
pl_f_high,float64,9283,3,0.00032317138855973286,3853,True,True
pl_f_low,float64,9283,3,0.00032317138855973286,3867,True,True
pl_f_close,float64,9283,3,0.00032317138855973286,4237,True,True
pl_f_adj_close,float64,9283,3,0.00032317138855973286,4237,True,True
irx_high_diff_1,float64,9283,3,0.00032317138855973286,1423,True,True
dx_y_nyb_close_logret_1,float64,9283,3,0.00032317138855973286,6308,True,True
dx_y_nyb_low_lag1,float64,9283,3,0.00032317138855973286,3179,True,True
dx_y_nyb_close_diff_1,float64,9283,3,0.00032317138855973286,1168,True,True
qqq_low_lag1,float64,9283,3,0.00032317138855973286,5211,True,True
irx_adj_close_diff_1,float64,9283,3,0.00032317138855973286,1456,True,True
qqq_high_logret_1,float64,9283,3,0.00032317138855973286,6324,True,True
pl_f_high_log,float64,9283,3,0.00032317138855973286,3853,True,True
irx_adj_close_lag1,float64,9283,3,0.00032317138855973286,1744,True,True
spy_adj_close_lag1,float64,9283,3,0.00032317138855973286,6226,True,True
spy_volume_logret_1,float64,9283,3,0.00032317138855973286,6391,True,True
vix_close_logret_1,float64,9283,3,0.00032317138855973286,6321,True,True
vix_close_diff_1,float64,9283,3,0.00032317138855973286,2832,True,True
pa_f_low_log,float64,9283,3,0.00032317138855973286,4666,True,True
dx_y_nyb_high_diff_1,float64,9283,3,0.00032317138855973286,1056,True,True
pa_f_volume,float64,9283,3,0.00032317138855973286,815,True,True
dx_y_nyb_high_logret_1,float64,9283,3,0.00032317138855973286,6178,True,True
tnx_open_logret_1,float64,9283,3,0.00032317138855973286,6272,True,True
spy_open_lag1,float64,9283,3,0.00032317138855973286,5559,True,True
spy_open_diff_1,float64,9283,3,0.00032317138855973286,3563,True,True
spy_open_logret_1,float64,9283,3,0.00032317138855973286,6356,True,True
tnx_high_lag1,float64,9283,3,0.00032317138855973286,3343,True,True
pa_f_adj_close_log,float64,9283,3,0.00032317138855973286,5061,True,True
tnx_high_logret_1,float64,9283,3,0.00032317138855973286,6245,True,True
tnx_high_diff_1,float64,9283,3,0.00032317138855973286,1858,True,True
spy_high_logret_1,float64,9283,3,0.00032317138855973286,6363,True,True
spy_low_diff_1,float64,9283,3,0.00032317138855973286,3513,True,True
spy_low_logret_1,float64,9283,3,0.00032317138855973286,6370,True,True
qqq_volume_logret_1,float64,9283,3,0.00032317138855973286,6391,True,True
qqq_volume_lag1,float64,9283,3,0.00032317138855973286,6376,True,True
qqq_volume_diff_1,float64,9283,3,0.00032317138855973286,6362,True,True
tnx_low_logret_1,float64,9283,3,0.00032317138855973286,6236,True,True
tnx_low_diff_1,float64,9283,3,0.00032317138855973286,1894,True,True
spy_high_diff_1,float64,9283,3,0.00032317138855973286,3306,True,True
spy_high_lag1,float64,9283,3,0.00032317138855973286,5525,True,True
spy_low_lag1,float64,9283,3,0.00032317138855973286,5519,True,True
pa_f_adj_close,float64,9283,3,0.00032317138855973286,5061,True,True
pa_f_close,float64,9283,3,0.00032317138855973286,5061,True,True
pa_f_low,float64,9283,3,0.00032317138855973286,4666,True,True
irx_open_diff_1,float64,9283,3,0.00032317138855973286,1466,True,True
irx_open_lag1,float64,9283,3,0.00032317138855973286,1743,True,True
qqq_close_lag1,float64,9283,3,0.00032317138855973286,5209,True,True
pa_f_high_log,float64,9283,3,0.00032317138855973286,4674,True,True
pa_f_close_log,float64,9283,3,0.00032317138855973286,5061,True,True
vix_close_lag1,float64,9283,3,0.00032317138855973286,2340,True,True
dx_y_nyb_high_lag1,float64,9283,3,0.00032317138855973286,3252,True,True
tnx_adj_close_diff_1,float64,9283,3,0.00032317138855973286,1958,True,True
tnx_adj_close_lag1,float64,9283,3,0.00032317138855973286,3369,True,True
tnx_open_diff_1,float64,9283,3,0.00032317138855973286,1926,True,True
vix_volume_lag1,float64,9283,3,0.00032317138855973286,1,True,True
vix_volume_diff_1,float64,9283,3,0.00032317138855973286,1,True,True
vix_adj_close_lag1,float64,9283,3,0.00032317138855973286,2340,True,True
vix_adj_close_diff_1,float64,9283,3,0.00032317138855973286,2832,True,True
dx_y_nyb_open_lag1,float64,9283,3,0.00032317138855973286,3235,True,True
vix_adj_close_logret_1,float64,9283,3,0.00032317138855973286,6321,True,True
dx_y_nyb_open_diff_1,float64,9283,3,0.00032317138855973286,1165,True,True
tnx_open_lag1,float64,9283,3,0.00032317138855973286,3370,True,True
pa_f_high,float64,9283,3,0.00032317138855973286,4674,True,True
pa_f_open,float64,9283,3,0.00032317138855973286,4649,True,True
pl_f_volume,float64,9283,3,0.00032317138855973286,1078,True,True
tnx_volume_lag1,float64,9283,3,0.00032317138855973286,12,True,True
tnx_volume_diff_1,float64,9283,3,0.00032317138855973286,24,True,True
vix_low_lag1,float64,9283,3,0.00032317138855973286,2239,True,True
tnx_adj_close_logret_1,float64,9283,3,0.00032317138855973286,6249,True,True
tnx_close_lag1,float64,9283,3,0.00032317138855973286,3369,True,True
irx_close_diff_1,float64,9283,3,0.00032317138855973286,1456,True,True
tnx_close_logret_1,float64,9283,3,0.00032317138855973286,6249,True,True
tnx_close_diff_1,float64,9283,3,0.00032317138855973286,1958,True,True
dx_y_nyb_open_logret_1,float64,9283,3,0.00032317138855973286,6292,True,True
tnx_low_lag1,float64,9283,3,0.00032317138855973286,3338,True,True
irx_close_lag1,float64,9283,3,0.00032317138855973286,1744,True,True
dx_y_nyb_volume_lag1,float64,9283,3,0.00032317138855973286,3,True,True
dx_y_nyb_adj_close_lag1,float64,9283,3,0.00032317138855973286,3221,True,True
dx_y_nyb_adj_close_diff_1,float64,9283,3,0.00032317138855973286,1168,True,True
dx_y_nyb_adj_close_logret_1,float64,9283,3,0.00032317138855973286,6308,True,True
vix_open_lag1,float64,9283,3,0.00032317138855973286,2333,True,True
vix_open_diff_1,float64,9283,3,0.00032317138855973286,2877,True,True
vix_open_logret_1,float64,9283,3,0.00032317138855973286,6320,True,True
irx_volume_diff_1,float64,9283,3,0.00032317138855973286,24,True,True
irx_volume_lag1,float64,9283,3,0.00032317138855973286,13,True,True
dx_y_nyb_volume_diff_1,float64,9283,3,0.00032317138855973286,5,True,True
tnx_close_log,float64,9283,2,0.00021544759237315523,3369,True,True
qqq_adj_close,float64,9283,2,0.00021544759237315523,5994,True,True
qqq_close,float64,9283,2,0.00021544759237315523,5209,True,True
spy_high,float64,9283,2,0.00021544759237315523,5525,True,True
spy_low,float64,9283,2,0.00021544759237315523,5519,True,True
spy_close,float64,9283,2,0.00021544759237315523,5563,True,True
spy_adj_close,float64,9283,2,0.00021544759237315523,6226,True,True
spy_volume,float64,9283,2,0.00021544759237315523,6382,True,True
qqq_open,float64,9283,2,0.00021544759237315523,5218,True,True
qqq_high,float64,9283,2,0.00021544759237315523,5191,True,True
qqq_low,float64,9283,2,0.00021544759237315523,5211,True,True
vix_low,float64,9283,2,0.00021544759237315523,2239,True,True
vix_close,float64,9283,2,0.00021544759237315523,2340,True,True
vix_adj_close,float64,9283,2,0.00021544759237315523,2340,True,True
vix_volume,float64,9283,2,0.00021544759237315523,1,True,True
vix_open_log,float64,9283,2,0.00021544759237315523,2333,True,True
dx_y_nyb_adj_close_log,float64,9283,2,0.00021544759237315523,3221,True,True
spy_open,float64,9283,2,0.00021544759237315523,5559,True,True
vix_high,float64,9283,2,0.00021544759237315523,2409,True,True
irx_low,float64,9283,2,0.00021544759237315523,1721,True,True
irx_close,float64,9283,2,0.00021544759237315523,1744,True,True
irx_adj_close,float64,9283,2,0.00021544759237315523,1744,True,True
irx_volume,float64,9283,2,0.00021544759237315523,13,True,True
dx_y_nyb_close_log,float64,9283,2,0.00021544759237315523,3221,True,True
dx_y_nyb_low_log,float64,9283,2,0.00021544759237315523,3179,True,True
qqq_low_log,float64,9283,2,0.00021544759237315523,5211,True,True
qqq_high_log,float64,9283,2,0.00021544759237315523,5191,True,True
vix_high_log,float64,9283,2,0.00021544759237315523,2409,True,True
vix_low_log,float64,9283,2,0.00021544759237315523,2239,True,True
irx_high,float64,9283,2,0.00021544759237315523,1740,True,True
dx_y_nyb_open,float64,9283,2,0.00021544759237315523,3235,True,True
dx_y_nyb_adj_close,float64,9283,2,0.00021544759237315523,3221,True,True
dx_y_nyb_close,float64,9283,2,0.00021544759237315523,3221,True,True
dx_y_nyb_low,float64,9283,2,0.00021544759237315523,3179,True,True
dx_y_nyb_high,float64,9283,2,0.00021544759237315523,3252,True,True
tnx_adj_close,float64,9283,2,0.00021544759237315523,3369,True,True
tnx_volume,float64,9283,2,0.00021544759237315523,12,True,True
irx_open,float64,9283,2,0.00021544759237315523,1743,True,True
tnx_adj_close_log,float64,9283,2,0.00021544759237315523,3369,True,True
dx_y_nyb_high_log,float64,9283,2,0.00021544759237315523,3252,True,True
tnx_open_log,float64,9283,2,0.00021544759237315523,3370,True,True
spy_low_log,float64,9283,2,0.00021544759237315523,5519,True,True
spy_open_log,float64,9283,2,0.00021544759237315523,5559,True,True
tnx_high_log,float64,9283,2,0.00021544759237315523,3343,True,True
tnx_low_log,float64,9283,2,0.00021544759237315523,3338,True,True
spy_high_log,float64,9283,2,0.00021544759237315523,5525,True,True
dx_y_nyb_open_log,float64,9283,2,0.00021544759237315523,3235,True,True
vix_adj_close_log,float64,9283,2,0.00021544759237315523,2340,True,True
tnx_low,float64,9283,2,0.00021544759237315523,3338,True,True
vix_open,float64,9283,2,0.00021544759237315523,2333,True,True
dx_y_nyb_volume,float64,9283,2,0.00021544759237315523,3,True,True
qqq_close_log,float64,9283,2,0.00021544759237315523,5209,True,True
spy_volume_log,float64,9283,2,0.00021544759237315523,6382,True,True
qqq_volume,float64,9283,2,0.00021544759237315523,6376,True,True
spy_adj_close_log,float64,9283,2,0.00021544759237315523,6226,True,True
spy_close_log,float64,9283,2,0.00021544759237315523,5563,True,True
qqq_open_log,float64,9283,2,0.00021544759237315523,5218,True,True
qqq_volume_log,float64,9283,2,0.00021544759237315523,6376,True,True
qqq_adj_close_log,float64,9283,2,0.00021544759237315523,5994,True,True
tnx_close,float64,9283,2,0.00021544759237315523,3369,True,True
vix_close_log,float64,9283,2,0.00021544759237315523,2340,True,True
tnx_high,float64,9283,2,0.00021544759237315523,3343,True,True
tnx_open,float64,9283,2,0.00021544759237315523,3370,True,True
bancolombia_price_usd_diff_1,float64,9283,1,0.00010772379618657762,4975,True,False
bancolombia_price_usd_lag1,float64,9283,1,0.00010772379618657762,5410,True,False
trm_lag1,float64,9283,1,0.00010772379618657762,5931,True,False
dtf_logret_1,float64,9283,1,0.00010772379618657762,1220,True,False
demanda_energetica_lag1,float64,9283,1,0.00010772379618657762,9282,True,False
demanda_energetica_logret_1,float64,9283,1,0.00010772379618657762,9282,True,False
demanda_energetica_diff_1,float64,9283,1,0.00010772379618657762,9282,True,False
trm_diff_1,float64,9283,1,0.00010772379618657762,4694,True,False
trm_logret_1,float64,9283,1,0.00010772379618657762,6047,True,False
precio_oro_diff_1,float64,9283,1,0.00010772379618657762,305,True,False
dtf_lag1,float64,9283,1,0.00010772379618657762,662,True,False
dtf_diff_1,float64,9283,1,0.00010772379618657762,265,True,False
precio_oro_logret_1,float64,9283,1,0.00010772379618657762,305,True,False
oro_logret_1d,float64,9283,1,0.00010772379618657762,305,False,False
precio_oro_lag1,float64,9283,1,0.00010772379618657762,305,True,False
precio_bolsa_nacional_energetica_diff_1,float64,9283,1,0.00010772379618657762,9232,True,False
