feature_set,feature,group,transform,is_global,used_in_best
colombia_plus_global_full,iau_adj_close_lag21,oro_internacional,lag,True,True
colombia_plus_global_full,iau_adj_close_lag63,oro_internacional,lag,True,True
colombia_plus_global_full,iau_adj_close_roll_mean21,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_adj_close_roll_std21,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_adj_close_dist_max21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_adj_close_dist_min21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_adj_close_roll_mean63,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_adj_close_roll_std63,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_adj_close_dist_max63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_adj_close_dist_min63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_adj_close_roll_mean126,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_adj_close_roll_std126,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_adj_close_dist_max126,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_adj_close_dist_min126,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_log,oro_internacional,raw,True,True
colombia_plus_global_full,iau_volume_logret_1,oro_internacional,log_return,True,False
colombia_plus_global_full,iau_volume_logret_5,oro_internacional,log_return,True,True
colombia_plus_global_full,iau_volume_logret_21,oro_internacional,log_return,True,True
colombia_plus_global_full,iau_volume_diff_1,oro_internacional,difference,True,False
colombia_plus_global_full,iau_volume_pct_21,oro_internacional,pct_change,True,True
colombia_plus_global_full,iau_volume_lag1,oro_internacional,lag,True,True
colombia_plus_global_full,iau_volume_lag5,oro_internacional,lag,True,True
colombia_plus_global_full,iau_volume_lag21,oro_internacional,lag,True,True
colombia_plus_global_full,iau_volume_lag63,oro_internacional,lag,True,True
colombia_plus_global_full,iau_volume_roll_mean21,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_volume_roll_std21,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_volume_dist_max21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_dist_min21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_roll_mean63,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_volume_roll_std63,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_volume_dist_max63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_dist_min63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_roll_mean126,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,iau_volume_roll_std126,oro_internacional,rolling_std,True,True
colombia_plus_global_full,iau_volume_dist_max126,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,iau_volume_dist_min126,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,slv_open_log,metales,raw,True,True
colombia_plus_global_full,slv_open_logret_1,metales,log_return,True,True
colombia_plus_global_full,slv_open_logret_5,metales,log_return,True,True
colombia_plus_global_full,slv_open_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_open_diff_1,metales,difference,True,True
colombia_plus_global_full,slv_open_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_open_lag1,metales,lag,True,True
colombia_plus_global_full,slv_open_lag5,metales,lag,True,True
colombia_plus_global_full,slv_open_lag21,metales,lag,True,True
colombia_plus_global_full,slv_open_lag63,metales,lag,True,True
colombia_plus_global_full,slv_open_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_open_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_open_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_open_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_open_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_open_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_open_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_open_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_open_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_open_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_open_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_open_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_log,metales,raw,True,True
colombia_plus_global_full,slv_high_logret_1,metales,log_return,True,True
colombia_plus_global_full,slv_high_logret_5,metales,log_return,True,True
colombia_plus_global_full,slv_high_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_high_diff_1,metales,difference,True,True
colombia_plus_global_full,slv_high_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_high_lag1,metales,lag,True,True
colombia_plus_global_full,slv_high_lag5,metales,lag,True,True
colombia_plus_global_full,slv_high_lag21,metales,lag,True,True
colombia_plus_global_full,slv_high_lag63,metales,lag,True,True
colombia_plus_global_full,slv_high_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_high_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_high_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_high_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_high_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_high_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_high_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_high_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_log,metales,raw,True,True
colombia_plus_global_full,slv_low_logret_1,metales,log_return,True,False
colombia_plus_global_full,slv_low_logret_5,metales,log_return,True,True
colombia_plus_global_full,slv_low_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_low_diff_1,metales,difference,True,True
colombia_plus_global_full,slv_low_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_low_lag1,metales,lag,True,True
colombia_plus_global_full,slv_low_lag5,metales,lag,True,True
colombia_plus_global_full,slv_low_lag21,metales,lag,True,True
colombia_plus_global_full,slv_low_lag63,metales,lag,True,True
colombia_plus_global_full,slv_low_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_low_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_low_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_low_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_low_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_low_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_low_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_low_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_log,metales,raw,True,True
colombia_plus_global_full,slv_close_logret_1,metales,log_return,True,True
colombia_plus_global_full,slv_close_logret_5,metales,log_return,True,True
colombia_plus_global_full,slv_close_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_close_diff_1,metales,difference,True,True
colombia_plus_global_full,slv_close_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_close_lag1,metales,lag,True,True
colombia_plus_global_full,slv_close_lag5,metales,lag,True,True
colombia_plus_global_full,slv_close_lag21,metales,lag,True,True
colombia_plus_global_full,slv_close_lag63,metales,lag,True,True
colombia_plus_global_full,slv_close_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_close_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_close_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_close_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_close_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_close_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_close_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_close_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_log,metales,raw,True,True
colombia_plus_global_full,slv_adj_close_logret_1,metales,log_return,True,True
colombia_plus_global_full,slv_adj_close_logret_5,metales,log_return,True,True
colombia_plus_global_full,slv_adj_close_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_adj_close_diff_1,metales,difference,True,False
colombia_plus_global_full,slv_adj_close_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_adj_close_lag1,metales,lag,True,True
colombia_plus_global_full,slv_adj_close_lag5,metales,lag,True,True
colombia_plus_global_full,slv_adj_close_lag21,metales,lag,True,True
colombia_plus_global_full,slv_adj_close_lag63,metales,lag,True,True
colombia_plus_global_full,slv_adj_close_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_adj_close_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_adj_close_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_adj_close_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_adj_close_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_adj_close_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_adj_close_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_adj_close_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_log,metales,raw,True,True
colombia_plus_global_full,slv_volume_logret_1,metales,log_return,True,True
colombia_plus_global_full,slv_volume_logret_5,metales,log_return,True,False
colombia_plus_global_full,slv_volume_logret_21,metales,log_return,True,True
colombia_plus_global_full,slv_volume_diff_1,metales,difference,True,False
colombia_plus_global_full,slv_volume_pct_21,metales,pct_change,True,True
colombia_plus_global_full,slv_volume_lag1,metales,lag,True,True
colombia_plus_global_full,slv_volume_lag5,metales,lag,True,True
colombia_plus_global_full,slv_volume_lag21,metales,lag,True,True
colombia_plus_global_full,slv_volume_lag63,metales,lag,True,True
colombia_plus_global_full,slv_volume_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_full,slv_volume_roll_std21,metales,rolling_std,True,True
colombia_plus_global_full,slv_volume_dist_max21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_dist_min21,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_roll_mean63,metales,rolling_mean,True,True
colombia_plus_global_full,slv_volume_roll_std63,metales,rolling_std,True,True
colombia_plus_global_full,slv_volume_dist_max63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_dist_min63,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_roll_mean126,metales,rolling_mean,True,True
colombia_plus_global_full,slv_volume_roll_std126,metales,rolling_std,True,True
colombia_plus_global_full,slv_volume_dist_max126,metales,rolling_distance,True,True
colombia_plus_global_full,slv_volume_dist_min126,metales,rolling_distance,True,True
colombia_plus_global_full,gc_f_open_log,oro_internacional,raw,True,True
colombia_plus_global_full,gc_f_open_logret_1,oro_internacional,log_return,True,False
colombia_plus_global_full,gc_f_open_logret_5,oro_internacional,log_return,True,True
colombia_plus_global_full,gc_f_open_logret_21,oro_internacional,log_return,True,True
colombia_plus_global_full,gc_f_open_diff_1,oro_internacional,difference,True,False
colombia_plus_global_full,gc_f_open_pct_21,oro_internacional,pct_change,True,True
colombia_plus_global_full,gc_f_open_lag1,oro_internacional,lag,True,True
colombia_plus_global_full,gc_f_open_lag5,oro_internacional,lag,True,True
colombia_plus_global_full,gc_f_open_lag21,oro_internacional,lag,True,True
colombia_plus_global_full,gc_f_open_lag63,oro_internacional,lag,True,True
colombia_plus_global_full,gc_f_open_roll_mean21,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,gc_f_open_roll_std21,oro_internacional,rolling_std,True,True
colombia_plus_global_full,gc_f_open_dist_max21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,gc_f_open_dist_min21,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,gc_f_open_roll_mean63,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,gc_f_open_roll_std63,oro_internacional,rolling_std,True,True
colombia_plus_global_full,gc_f_open_dist_max63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,gc_f_open_dist_min63,oro_internacional,rolling_distance,True,True
colombia_plus_global_full,gc_f_open_roll_mean126,oro_internacional,rolling_mean,True,True
colombia_plus_global_full,gc_f_open_roll_std126,oro_internacional,rolling_std,True,True
